ID,源实体ID,目标实体ID,关系类型,强度,描述,跨域,置信度
law_role_relation_2123,detailed_48,detailed_57,制约,0.5,《边域缚约》制约走私头目的行为,False,0.6
law_role_relation_2124,detailed_48,detailed_58,制约,0.5,《边域缚约》制约边境商人的行为,False,0.6
law_role_relation_2125,detailed_48,detailed_59,制约,0.5,《边域缚约》制约流民组织的行为,False,0.6
law_role_relation_2126,detailed_48,detailed_76,制约,0.5,《边域缚约》制约断链执行官的行为,False,0.6
law_role_relation_2127,detailed_48,detailed_77,制约,0.5,《边域缚约》制约矿业公司的行为,False,0.6
law_role_relation_2128,detailed_48,detailed_78,制约,0.5,《边域缚约》制约军镇指挥官的行为,False,0.6
law_role_relation_2129,detailed_48,detailed_79,制约,0.5,《边域缚约》制约荒域部族的行为,False,0.6
law_role_relation_2130,detailed_48,detailed_89,制约,0.5,《边域缚约》制约黑市商人的行为,False,0.6
law_role_relation_2131,detailed_48,detailed_90,制约,0.5,《边域缚约》制约矿料走私犯的行为,False,0.6
law_role_relation_2132,detailed_48,detailed_91,制约,0.5,《边域缚约》制约遗械猎人的行为,False,0.6
law_role_relation_2133,detailed_48,detailed_92,制约,0.5,《边域缚约》制约考古学者的行为,False,0.6
law_role_relation_2134,detailed_49,detailed_52,制约,0.5,火灰印通关制约军镇都尉的行为,False,0.6
law_role_relation_2135,detailed_49,detailed_53,制约,0.5,火灰印通关制约断链祭司的行为,False,0.6
law_role_relation_2136,detailed_49,detailed_54,制约,0.5,火灰印通关制约部落首领的行为,False,0.6
law_role_relation_2137,detailed_49,detailed_55,制约,0.5,火灰印通关制约天域密探的行为,False,0.6
law_role_relation_2138,detailed_49,detailed_56,制约,0.5,火灰印通关制约边防军官的行为,False,0.6
law_role_relation_2139,detailed_49,detailed_57,制约,0.5,火灰印通关制约走私头目的行为,False,0.6
law_role_relation_2140,detailed_49,detailed_58,制约,0.5,火灰印通关制约边境商人的行为,False,0.6
law_role_relation_2141,detailed_49,detailed_59,制约,0.5,火灰印通关制约流民组织的行为,False,0.6
law_role_relation_2142,detailed_49,detailed_76,制约,0.5,火灰印通关制约断链执行官的行为,False,0.6
law_role_relation_2143,detailed_49,detailed_77,制约,0.5,火灰印通关制约矿业公司的行为,False,0.6
law_role_relation_2144,detailed_49,detailed_78,制约,0.5,火灰印通关制约军镇指挥官的行为,False,0.6
law_role_relation_2145,detailed_49,detailed_79,制约,0.5,火灰印通关制约荒域部族的行为,False,0.6
law_role_relation_2146,detailed_49,detailed_89,制约,0.5,火灰印通关制约黑市商人的行为,False,0.6
law_role_relation_2147,detailed_49,detailed_90,制约,0.5,火灰印通关制约矿料走私犯的行为,False,0.6
law_role_relation_2148,detailed_49,detailed_91,制约,0.5,火灰印通关制约遗械猎人的行为,False,0.6
law_role_relation_2149,detailed_49,detailed_92,制约,0.5,火灰印通关制约考古学者的行为,False,0.6
law_role_relation_2150,detailed_50,detailed_52,制约,0.5,《互市环约》制约军镇都尉的行为,False,0.6
law_role_relation_2151,detailed_50,detailed_53,制约,0.5,《互市环约》制约断链祭司的行为,False,0.6
law_role_relation_2152,detailed_50,detailed_54,制约,0.5,《互市环约》制约部落首领的行为,False,0.6
law_role_relation_2153,detailed_50,detailed_55,制约,0.5,《互市环约》制约天域密探的行为,False,0.6
law_role_relation_2154,detailed_50,detailed_56,制约,0.5,《互市环约》制约边防军官的行为,False,0.6
law_role_relation_2155,detailed_50,detailed_57,制约,0.5,《互市环约》制约走私头目的行为,False,0.6
law_role_relation_2156,detailed_50,detailed_58,制约,0.5,《互市环约》制约边境商人的行为,False,0.6
law_role_relation_2157,detailed_50,detailed_59,制约,0.5,《互市环约》制约流民组织的行为,False,0.6
law_role_relation_2158,detailed_50,detailed_76,制约,0.5,《互市环约》制约断链执行官的行为,False,0.6
law_role_relation_2159,detailed_50,detailed_77,制约,0.5,《互市环约》制约矿业公司的行为,False,0.6
law_role_relation_2160,detailed_50,detailed_78,制约,0.5,《互市环约》制约军镇指挥官的行为,False,0.6
law_role_relation_2161,detailed_50,detailed_79,制约,0.5,《互市环约》制约荒域部族的行为,False,0.6
law_role_relation_2162,detailed_50,detailed_89,制约,0.5,《互市环约》制约黑市商人的行为,False,0.6
law_role_relation_2163,detailed_50,detailed_90,制约,0.5,《互市环约》制约矿料走私犯的行为,False,0.6
law_role_relation_2164,detailed_50,detailed_91,制约,0.5,《互市环约》制约遗械猎人的行为,False,0.6
law_role_relation_2165,detailed_50,detailed_92,制约,0.5,《互市环约》制约考古学者的行为,False,0.6
law_role_relation_2166,detailed_51,detailed_52,制约,0.5,灾年临时断链互助制约军镇都尉的行为,False,0.6
law_role_relation_2167,detailed_51,detailed_53,制约,0.5,灾年临时断链互助制约断链祭司的行为,False,0.6
law_role_relation_2168,detailed_51,detailed_54,制约,0.5,灾年临时断链互助制约部落首领的行为,False,0.6
law_role_relation_2169,detailed_51,detailed_55,制约,0.5,灾年临时断链互助制约天域密探的行为,False,0.6
law_role_relation_2170,detailed_51,detailed_56,制约,0.5,灾年临时断链互助制约边防军官的行为,False,0.6
law_role_relation_2171,detailed_51,detailed_57,制约,0.5,灾年临时断链互助制约走私头目的行为,False,0.6
law_role_relation_2172,detailed_51,detailed_58,制约,0.5,灾年临时断链互助制约边境商人的行为,False,0.6
law_role_relation_2173,detailed_51,detailed_59,制约,0.5,灾年临时断链互助制约流民组织的行为,False,0.6
law_role_relation_2174,detailed_51,detailed_76,制约,0.5,灾年临时断链互助制约断链执行官的行为,False,0.6
law_role_relation_2175,detailed_51,detailed_77,制约,0.5,灾年临时断链互助制约矿业公司的行为,False,0.6
law_role_relation_2176,detailed_51,detailed_78,制约,0.5,灾年临时断链互助制约军镇指挥官的行为,False,0.6
law_role_relation_2177,detailed_51,detailed_79,制约,0.5,灾年临时断链互助制约荒域部族的行为,False,0.6
law_role_relation_2178,detailed_51,detailed_89,制约,0.5,灾年临时断链互助制约黑市商人的行为,False,0.6
law_role_relation_2179,detailed_51,detailed_90,制约,0.5,灾年临时断链互助制约矿料走私犯的行为,False,0.6
law_role_relation_2180,detailed_51,detailed_91,制约,0.5,灾年临时断链互助制约遗械猎人的行为,False,0.6
law_role_relation_2181,detailed_51,detailed_92,制约,0.5,灾年临时断链互助制约考古学者的行为,False,0.6
law_role_relation_2182,detailed_73,detailed_52,制约,0.5,《边域缚约》执行令制约军镇都尉的行为,False,0.6
law_role_relation_2183,detailed_73,detailed_53,制约,0.5,《边域缚约》执行令制约断链祭司的行为,False,0.6
law_role_relation_2184,detailed_73,detailed_54,制约,0.5,《边域缚约》执行令制约部落首领的行为,False,0.6
law_role_relation_2185,detailed_73,detailed_55,制约,0.5,《边域缚约》执行令制约天域密探的行为,False,0.6
law_role_relation_2186,detailed_73,detailed_56,制约,0.5,《边域缚约》执行令制约边防军官的行为,False,0.6
law_role_relation_2187,detailed_73,detailed_57,制约,0.5,《边域缚约》执行令制约走私头目的行为,False,0.6
law_role_relation_2188,detailed_73,detailed_58,制约,0.5,《边域缚约》执行令制约边境商人的行为,False,0.6
law_role_relation_2189,detailed_73,detailed_59,制约,0.5,《边域缚约》执行令制约流民组织的行为,False,0.6
law_role_relation_2190,detailed_73,detailed_76,制约,0.5,《边域缚约》执行令制约断链执行官的行为,False,0.6
law_role_relation_2191,detailed_73,detailed_77,制约,0.5,《边域缚约》执行令制约矿业公司的行为,False,0.6
law_role_relation_2192,detailed_73,detailed_78,制约,0.5,《边域缚约》执行令制约军镇指挥官的行为,False,0.6
law_role_relation_2193,detailed_73,detailed_79,制约,0.5,《边域缚约》执行令制约荒域部族的行为,False,0.6
law_role_relation_2194,detailed_73,detailed_89,制约,0.5,《边域缚约》执行令制约黑市商人的行为,False,0.6
law_role_relation_2195,detailed_73,detailed_90,制约,0.5,《边域缚约》执行令制约矿料走私犯的行为,False,0.6
law_role_relation_2196,detailed_73,detailed_91,制约,0.5,《边域缚约》执行令制约遗械猎人的行为,False,0.6
law_role_relation_2197,detailed_73,detailed_92,制约,0.5,《边域缚约》执行令制约考古学者的行为,False,0.6
law_role_relation_2198,detailed_74,detailed_52,制约,0.5,断链者引渡法制约军镇都尉的行为,False,0.6
law_role_relation_2199,detailed_74,detailed_53,制约,0.5,断链者引渡法制约断链祭司的行为,False,0.6
law_role_relation_2200,detailed_74,detailed_54,制约,0.5,断链者引渡法制约部落首领的行为,False,0.6
law_role_relation_2201,detailed_74,detailed_55,制约,0.5,断链者引渡法制约天域密探的行为,False,0.6
law_role_relation_2202,detailed_74,detailed_56,制约,0.5,断链者引渡法制约边防军官的行为,False,0.6
law_role_relation_2203,detailed_74,detailed_57,制约,0.5,断链者引渡法制约走私头目的行为,False,0.6
law_role_relation_2204,detailed_74,detailed_58,制约,0.5,断链者引渡法制约边境商人的行为,False,0.6
law_role_relation_2205,detailed_74,detailed_59,制约,0.5,断链者引渡法制约流民组织的行为,False,0.6
law_role_relation_2206,detailed_74,detailed_76,制约,0.5,断链者引渡法制约断链执行官的行为,False,0.6
law_role_relation_2207,detailed_74,detailed_77,制约,0.5,断链者引渡法制约矿业公司的行为,False,0.6
law_role_relation_2208,detailed_74,detailed_78,制约,0.5,断链者引渡法制约军镇指挥官的行为,False,0.6
law_role_relation_2209,detailed_74,detailed_79,制约,0.5,断链者引渡法制约荒域部族的行为,False,0.6
law_role_relation_2210,detailed_74,detailed_89,制约,0.5,断链者引渡法制约黑市商人的行为,False,0.6
law_role_relation_2211,detailed_74,detailed_90,制约,0.5,断链者引渡法制约矿料走私犯的行为,False,0.6
law_role_relation_2212,detailed_74,detailed_91,制约,0.5,断链者引渡法制约遗械猎人的行为,False,0.6
law_role_relation_2213,detailed_74,detailed_92,制约,0.5,断链者引渡法制约考古学者的行为,False,0.6
law_role_relation_2214,detailed_75,detailed_52,制约,0.5,荒域开发许可制约军镇都尉的行为,False,0.6
law_role_relation_2215,detailed_75,detailed_53,制约,0.5,荒域开发许可制约断链祭司的行为,False,0.6
law_role_relation_2216,detailed_75,detailed_54,制约,0.5,荒域开发许可制约部落首领的行为,False,0.6
law_role_relation_2217,detailed_75,detailed_55,制约,0.5,荒域开发许可制约天域密探的行为,False,0.6
law_role_relation_2218,detailed_75,detailed_56,制约,0.5,荒域开发许可制约边防军官的行为,False,0.6
law_role_relation_2219,detailed_75,detailed_57,制约,0.5,荒域开发许可制约走私头目的行为,False,0.6
law_role_relation_2220,detailed_75,detailed_58,制约,0.5,荒域开发许可制约边境商人的行为,False,0.6
law_role_relation_2221,detailed_75,detailed_59,制约,0.5,荒域开发许可制约流民组织的行为,False,0.6
law_role_relation_2222,detailed_75,detailed_76,制约,0.5,荒域开发许可制约断链执行官的行为,False,0.6
law_role_relation_2223,detailed_75,detailed_77,制约,0.5,荒域开发许可制约矿业公司的行为,False,0.6
law_role_relation_2224,detailed_75,detailed_78,制约,0.5,荒域开发许可制约军镇指挥官的行为,False,0.6
law_role_relation_2225,detailed_75,detailed_79,制约,0.5,荒域开发许可制约荒域部族的行为,False,0.6
law_role_relation_2226,detailed_75,detailed_89,制约,0.5,荒域开发许可制约黑市商人的行为,False,0.6
law_role_relation_2227,detailed_75,detailed_90,制约,0.5,荒域开发许可制约矿料走私犯的行为,False,0.6
law_role_relation_2228,detailed_75,detailed_91,制约,0.5,荒域开发许可制约遗械猎人的行为,False,0.6
law_role_relation_2229,detailed_75,detailed_92,制约,0.5,荒域开发许可制约考古学者的行为,False,0.6
law_role_relation_2230,detailed_86,detailed_52,制约,0.5,链工博览黑市分会制约军镇都尉的行为,False,0.6
law_role_relation_2231,detailed_86,detailed_53,制约,0.5,链工博览黑市分会制约断链祭司的行为,False,0.6
law_role_relation_2232,detailed_86,detailed_54,制约,0.5,链工博览黑市分会制约部落首领的行为,False,0.6
law_role_relation_2233,detailed_86,detailed_55,制约,0.5,链工博览黑市分会制约天域密探的行为,False,0.6
law_role_relation_2234,detailed_86,detailed_56,制约,0.5,链工博览黑市分会制约边防军官的行为,False,0.6
law_role_relation_2235,detailed_86,detailed_57,制约,0.5,链工博览黑市分会制约走私头目的行为,False,0.6
law_role_relation_2236,detailed_86,detailed_58,制约,0.5,链工博览黑市分会制约边境商人的行为,False,0.6
law_role_relation_2237,detailed_86,detailed_59,制约,0.5,链工博览黑市分会制约流民组织的行为,False,0.6
law_role_relation_2238,detailed_86,detailed_76,制约,0.5,链工博览黑市分会制约断链执行官的行为,False,0.6
law_role_relation_2239,detailed_86,detailed_77,制约,0.5,链工博览黑市分会制约矿业公司的行为,False,0.6
law_role_relation_2240,detailed_86,detailed_78,制约,0.5,链工博览黑市分会制约军镇指挥官的行为,False,0.6
law_role_relation_2241,detailed_86,detailed_79,制约,0.5,链工博览黑市分会制约荒域部族的行为,False,0.6
law_role_relation_2242,detailed_86,detailed_89,制约,0.5,链工博览黑市分会制约黑市商人的行为,False,0.6
law_role_relation_2243,detailed_86,detailed_90,制约,0.5,链工博览黑市分会制约矿料走私犯的行为,False,0.6
law_role_relation_2244,detailed_86,detailed_91,制约,0.5,链工博览黑市分会制约遗械猎人的行为,False,0.6
law_role_relation_2245,detailed_86,detailed_92,制约,0.5,链工博览黑市分会制约考古学者的行为,False,0.6
law_role_relation_2246,detailed_87,detailed_52,制约,0.5,遗迹开发许可证制约军镇都尉的行为,False,0.6
law_role_relation_2247,detailed_87,detailed_53,制约,0.5,遗迹开发许可证制约断链祭司的行为,False,0.6
law_role_relation_2248,detailed_87,detailed_54,制约,0.5,遗迹开发许可证制约部落首领的行为,False,0.6
law_role_relation_2249,detailed_87,detailed_55,制约,0.5,遗迹开发许可证制约天域密探的行为,False,0.6
law_role_relation_2250,detailed_87,detailed_56,制约,0.5,遗迹开发许可证制约边防军官的行为,False,0.6
law_role_relation_2251,detailed_87,detailed_57,制约,0.5,遗迹开发许可证制约走私头目的行为,False,0.6
law_role_relation_2252,detailed_87,detailed_58,制约,0.5,遗迹开发许可证制约边境商人的行为,False,0.6
law_role_relation_2253,detailed_87,detailed_59,制约,0.5,遗迹开发许可证制约流民组织的行为,False,0.6
law_role_relation_2254,detailed_87,detailed_76,制约,0.5,遗迹开发许可证制约断链执行官的行为,False,0.6
